<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.04.24	12:00:00	1.13726	1.13784	1.13578	1.13762	6075	0	6
2025.04.24	13:00:00	1.13765	1.13838	1.13633	1.13757	5390	0	6
2025.04.24	14:00:00	1.13758	1.13873	1.13629	1.13725	6495	0	6
2025.04.24	15:00:00	1.13725	1.13755	1.13472	1.13606	6144	0	6
2025.04.24	16:00:00	1.13608	1.13803	1.13576	1.13796	4301	0	6
2025.04.24	17:00:00	1.13794	1.13854	1.13673	1.13692	2861	0	6
2025.04.24	18:00:00	1.13692	1.13791	1.13636	1.13774	2330	0	6
2025.04.24	19:00:00	1.13776	1.13973	1.13773	1.13844	2240	0	6
2025.04.24	20:00:00	1.13843	1.13981	1.13818	1.13886	1671	0	6
2025.04.24	21:00:00	1.13888	1.13888	1.13837	1.13877	1076	0	16
2025.04.24	22:00:00	1.13878	1.13915	1.13838	1.13862	1238	0	6
2025.04.24	23:00:00	1.13864	1.13881	1.13703	1.13724	1597	0	6
2025.04.25	00:00:00	1.13722	1.13722	1.13464	1.13471	3463	0	6
2025.04.25	01:00:00	1.13471	1.13549	1.13423	1.13436	3697	0	6
2025.04.25	02:00:00	1.13435	1.13512	1.13410	1.13478	2552	0	6
2025.04.25	03:00:00	1.13477	1.13592	1.13249	1.13258	4329	0	6
2025.04.25	04:00:00	1.13259	1.13357	1.13155	1.13346	3198	0	6
2025.04.25	05:00:00	1.13346	1.13414	1.13253	1.13309	3470	0	6
2025.04.25	06:00:00	1.13308	1.13572	1.13212	1.13417	5022	0	6
2025.04.25	07:00:00	1.13419	1.13680	1.13419	1.13596	6615	0	6
2025.04.25	08:00:00	1.13595	1.13641	1.13394	1.13505	4346	0	6
2025.04.25	09:00:00	1.13504	1.13607	1.13446	1.13458	4312	0	6
2025.04.25	10:00:00	1.13460	1.13593	1.13340	1.13556	4845	0	6
2025.04.25	11:00:00	1.13556	1.13665	1.13456	1.13492	3607	0	6
2025.04.25	12:00:00	1.13494	1.13602	1.13490	1.13523	3881	0	6
2025.04.25	13:00:00	1.13523	1.13551	1.13326	1.13532	5898	0	6
2025.04.25	14:00:00	1.13533	1.13806	1.13523	1.13680	6255	0	6
2025.04.25	15:00:00	1.13681	1.13823	1.13575	1.13799	3761	0	6
2025.04.25	16:00:00	1.13798	1.13883	1.13682	1.13685	2883	0	6
2025.04.25	17:00:00	1.13685	1.13824	1.13649	1.13764	3054	0	6
2025.04.25	18:00:00	1.13764	1.13805	1.13689	1.13794	2295	0	6
2025.04.25	19:00:00	1.13792	1.13808	1.13586	1.13591	2038	0	6
2025.04.25	20:00:00	1.13593	1.13644	1.13563	1.13614	1402	0	6
2025.04.27	21:00:00	1.13618	1.13635	1.13579	1.13596	338	0	28
2025.04.27	22:00:00	1.13602	1.13648	1.13393	1.13497	2169	0	6
2025.04.27	23:00:00	1.13497	1.13549	1.13406	1.13448	2294	0	6
2025.04.28	00:00:00	1.13447	1.13644	1.13445	1.13635	2810	0	6
2025.04.28	01:00:00	1.13635	1.13663	1.13493	1.13510	2841	0	6
2025.04.28	02:00:00	1.13506	1.13569	1.13429	1.13533	2019	0	6
2025.04.28	03:00:00	1.13532	1.13600	1.13508	1.13561	1497	0	6
2025.04.28	04:00:00	1.13561	1.13723	1.13524	1.13722	1945	0	6
2025.04.28	05:00:00	1.13722	1.13806	1.13712	1.13741	2275	0	6
2025.04.28	06:00:00	1.13744	1.13744	1.13291	1.13314	5057	0	6
2025.04.28	07:00:00	1.13311	1.13615	1.13306	1.13484	4434	0	6
2025.04.28	08:00:00	1.13480	1.13514	1.13352	1.13435	4041	0	6
2025.04.28	09:00:00	1.13435	1.13586	1.13421	1.13499	3947	0	6
2025.04.28	10:00:00	1.13496	1.13603	1.13457	1.13504	3137	0	6
2025.04.28	11:00:00	1.13503	1.13560	1.13408	1.13512	3169	0	6
2025.04.28	12:00:00	1.13516	1.13726	1.13502	1.13510	4233	0	6
2025.04.28	13:00:00	1.13511	1.13741	1.13392	1.13645	5625	0	6
2025.04.28	14:00:00	1.13647	1.14136	1.13569	1.13786	7394	0	6
2025.04.28	15:00:00	1.13788	1.13922	1.13708	1.13859	5481	0	6
2025.04.28	16:00:00	1.13859	1.14222	1.13849	1.14114	4874	0	6
2025.04.28	17:00:00	1.14113	1.14191	1.14002	1.14008	4126	0	6
2025.04.28	18:00:00	1.14009	1.14136	1.14002	1.14129	2892	0	6
2025.04.28	19:00:00	1.14129	1.14247	1.14127	1.14213	2207	0	6
2025.04.28	20:00:00	1.14216	1.14248	1.14191	1.14201	1262	0	6
2025.04.28	21:00:00	1.14200	1.14213	1.14184	1.14204	480	0	9
2025.04.28	22:00:00	1.14206	1.14219	1.14115	1.14125	1093	0	6
2025.04.28	23:00:00	1.14128	1.14217	1.14005	1.14075	2103	0	6
2025.04.29	00:00:00	1.14077	1.14158	1.13990	1.13994	2274	0	6
2025.04.29	01:00:00	1.13994	1.14087	1.13873	1.13923	2507	0	6
2025.04.29	02:00:00	1.13923	1.14196	1.13918	1.13982	3463	0	6
2025.04.29	03:00:00	1.13982	1.14000	1.13861	1.13903	2632	0	6
2025.04.29	04:00:00	1.13903	1.13934	1.13739	1.13780	2452	0	6
2025.04.29	05:00:00	1.13780	1.13879	1.13757	1.13870	2488	0	6
2025.04.29	06:00:00	1.13870	1.13992	1.13827	1.13893	3832	0	6
2025.04.29	07:00:00	1.13896	1.14118	1.13871	1.14036	5290	0	6
2025.04.29	08:00:00	1.14038	1.14080	1.13812	1.13851	4819	0	6
2025.04.29	09:00:00	1.13850	1.13971	1.13802	1.13802	3628	0	6
2025.04.29	10:00:00	1.13804	1.13852	1.13724	1.13779	3045	0	6
2025.04.29	11:00:00	1.13780	1.13866	1.13708	1.13741	3429	0	6
2025.04.29	12:00:00	1.13743	1.14142	1.13698	1.14101	5214	0	6
2025.04.29	13:00:00	1.14101	1.14169	1.13898	1.14007	6693	0	6
2025.04.29	14:00:00	1.14010	1.14172	1.13784	1.13830	8076	0	6
2025.04.29	15:00:00	1.13831	1.14044	1.13819	1.13960	4919	0	6
2025.04.29	16:00:00	1.13960	1.14186	1.13950	1.14031	3993	0	6
2025.04.29	17:00:00	1.14030	1.14047	1.13832	1.13858	2724	0	6
2025.04.29	18:00:00	1.13859	1.13931	1.13759	1.13821	2773	0	6
2025.04.29	19:00:00	1.13819	1.13884	1.13758	1.13812	1990	0	6
2025.04.29	20:00:00	1.13810	1.13916	1.13804	1.13850	1331	0	6
2025.04.29	21:00:00	1.13846	1.13862	1.13786	1.13862	958	0	16
2025.04.29	22:00:00	1.13867	1.13955	1.13853	1.13915	1244	0	6
2025.04.29	23:00:00	1.13918	1.13930	1.13857	1.13903	1236	0	6
2025.04.30	00:00:00	1.13903	1.13950	1.13767	1.13822	2411	0	6
2025.04.30	01:00:00	1.13821	1.13862	1.13567	1.13587	2620	0	6
2025.04.30	02:00:00	1.13586	1.13724	1.13548	1.13702	2321	0	6
2025.04.30	03:00:00	1.13702	1.13793	1.13663	1.13685	1894	0	6
2025.04.30	04:00:00	1.13685	1.13778	1.13661	1.13730	1795	0	6
2025.04.30	05:00:00	1.13730	1.13841	1.13712	1.13828	1603	0	6
2025.04.30	06:00:00	1.13826	1.13991	1.13656	1.13899	3899	0	6
2025.04.30	07:00:00	1.13897	1.13902	1.13731	1.13772	4377	0	6
2025.04.30	08:00:00	1.13776	1.13849	1.13619	1.13712	4139	0	6
2025.04.30	09:00:00	1.13714	1.13792	1.13600	1.13622	3236	0	6
2025.04.30	10:00:00	1.13624	1.13695	1.13605	1.13620	2788	0	6
2025.04.30	11:00:00	1.13619	1.13804	1.13558	1.13730	3632	0	6
2025.04.30	12:00:00	1.13732	1.13885	1.13649	1.13733	7176	0	6
2025.04.30	13:00:00	1.13731	1.13773	1.13609	1.13688	6345	0	6
2025.04.30	14:00:00	1.13689	1.13793	1.13493	1.13668	8689	0	6
2025.04.30	15:00:00	1.13666	1.13748	1.13226	1.13477	10277	0	6
2025.04.30	16:00:00	1.13475	1.13589	1.13444	1.13552	4278	0	6
2025.04.30	17:00:00	1.13553	1.13647	1.13450	1.13456	3033	0	6
2025.04.30	18:00:00	1.13456	1.13581	1.13429	1.13486	3643	0	6
2025.04.30	19:00:00	1.13484	1.13533	1.13280	1.13298	2435	0	6
2025.04.30	20:00:00	1.13300	1.13311	1.13170	1.13269	2503	0	6
2025.04.30	21:00:00	1.13270	1.13289	1.13257	1.13268	608	0	14
2025.04.30	22:00:00	1.13267	1.13309	1.13222	1.13255	1137	0	6
2025.04.30	23:00:00	1.13256	1.13261	1.13186	1.13219	1329	0	6
2025.05.01	00:00:00	1.13219	1.13292	1.13203	1.13217	2037	0	6
2025.05.01	01:00:00	1.13217	1.13221	1.13028	1.13080	2047	0	6
2025.05.01	02:00:00	1.13081	1.13159	1.13056	1.13149	1570	0	6
2025.05.01	03:00:00	1.13150	1.13182	1.12992	1.13119	2567	0	6
2025.05.01	04:00:00	1.13118	1.13139	1.13025	1.13026	1803	0	6
2025.05.01	05:00:00	1.13026	1.13064	1.12875	1.12995	2836	0	6
2025.05.01	06:00:00	1.12993	1.13122	1.12980	1.13024	3666	0	6
2025.05.01	07:00:00	1.13022	1.13103	1.12872	1.13098	4039	0	6
2025.05.01	08:00:00	1.13097	1.13308	1.13095	1.13196	3244	0	6
2025.05.01	09:00:00	1.13195	1.13247	1.13133	1.13140	2558	0	6
2025.05.01	10:00:00	1.13138	1.13339	1.13116	1.13319	2855	0	6
2025.05.01	11:00:00	1.13321	1.13408	1.13161	1.13200	3247	0	6
2025.05.01	12:00:00	1.13201	1.13385	1.13081	1.13152	5550	0	6
2025.05.01	13:00:00	1.13149	1.13273	1.13106	1.13207	5216	0	6
2025.05.01	14:00:00	1.13195	1.13195	1.12697	1.12812	7721	0	6
2025.05.01	15:00:00	1.12812	1.12898	1.12656	1.12787	4965	0	6
2025.05.01	16:00:00	1.12785	1.12918	1.12726	1.12903	3316	0	6
2025.05.01	17:00:00	1.12905	1.12912	1.12794	1.12825	2003	0	6
2025.05.01	18:00:00	1.12824	1.12933	1.12748	1.12854	2697	0	6
2025.05.01	19:00:00	1.12856	1.12920	1.12810	1.12883	2310	0	6
2025.05.01	20:00:00	1.12880	1.12939	1.12846	1.12889	1451	0	6
2025.05.01	21:00:00	1.12892	1.12898	1.12859	1.12875	416	0	9
2025.05.01	22:00:00	1.12873	1.12989	1.12873	1.12948	892	0	6
2025.05.01	23:00:00	1.12948	1.12975	1.12909	1.12954	1167	0	6
2025.05.02	00:00:00	1.12954	1.12991	1.12740	1.12820	2625	0	6
2025.05.02	01:00:00	1.12820	1.12952	1.12785	1.12952	2401	0	6
2025.05.02	02:00:00	1.12953	1.13032	1.12928	1.12940	1805	0	6
2025.05.02	03:00:00	1.12940	1.13153	1.12937	1.13124	2062	0	6
2025.05.02	04:00:00	1.13124	1.13137	1.13010	1.13040	2538	0	6
2025.05.02	05:00:00	1.13041	1.13138	1.13022	1.13074	2243	0	6
2025.05.02	06:00:00	1.13074	1.13288	1.13055	1.13255	4226	0	6
2025.05.02	07:00:00	1.13256	1.13374	1.13173	1.13279	4238	0	6
2025.05.02	08:00:00	1.13279	1.13346	1.13160	1.13319	3832	0	6
2025.05.02	09:00:00	1.13322	1.13548	1.13250	1.13497	4379	0	6
2025.05.02	10:00:00	1.13500	1.13516	1.13274	1.13308	3133	0	6
2025.05.02	11:00:00	1.13307	1.13500	1.13239	1.13460	4007	0	6
2025.05.02	12:00:00	1.13463	1.13470	1.13044	1.13187	9616	0	6
2025.05.02	13:00:00	1.13187	1.13797	1.13145	1.13723	9439	0	6
2025.05.02	14:00:00	1.13725	1.13805	1.13575	1.13681	7488	0	6
2025.05.02	15:00:00	1.13679	1.13679	1.13204	1.13288	5912	0	6
2025.05.02	16:00:00	1.13288	1.13386	1.13170	1.13199	6350	0	6
2025.05.02	17:00:00	1.13198	1.13200	1.12981	1.13039	4293	0	6
2025.05.02	18:00:00	1.13039	1.13084	1.12924	1.12995	2996	0	6
2025.05.02	19:00:00	1.12994	1.13086	1.12994	1.13043	2125	0	6
2025.05.02	20:00:00	1.13041	1.13052	1.12934	1.13001	1454	0	6
2025.05.04	21:00:00	1.13002	1.13034	1.12941	1.13003	547	0	28
2025.05.04	22:00:00	1.13005	1.13147	1.12974	1.13056	1804	0	6
2025.05.04	23:00:00	1.13058	1.13274	1.13019	1.13211	1742	0	6
2025.05.05	00:00:00	1.13211	1.13238	1.13141	1.13221	2202	0	6
2025.05.05	01:00:00	1.13224	1.13397	1.13223	1.13345	3204	0	6
2025.05.05	02:00:00	1.13347	1.13465	1.13313	1.13418	2391	0	6
2025.05.05	03:00:00	1.13418	1.13423	1.13282	1.13318	1805	0	6
2025.05.05	04:00:00	1.13318	1.13388	1.13284	1.13372	1837	0	6
2025.05.05	05:00:00	1.13372	1.13471	1.13300	1.13333	3011	0	6
2025.05.05	06:00:00	1.13332	1.13366	1.13179	1.13259	4850	0	6
2025.05.05	07:00:00	1.13261	1.13307	1.13129	1.13131	4228	0	6
2025.05.05	08:00:00	1.13129	1.13325	1.13110	1.13255	4297	0	6
2025.05.05	09:00:00	1.13258	1.13438	1.13258	1.13411	3888	0	6
2025.05.05	10:00:00	1.13411	1.13455	1.13326	1.13443	3370	0	6
2025.05.05	11:00:00	1.13442	1.13574	1.13398	1.13426	3690	0	6
2025.05.05	12:00:00	1.13423	1.13631	1.13397	1.13595	5260	0	6
2025.05.05	13:00:00	1.13595	1.13646	1.13519	1.13539	4433	0	6
2025.05.05	14:00:00	1.13541	1.13541	1.13305	1.13381	6553	0	6
2025.05.05	15:00:00	1.13379	1.13410	1.13123	1.13142	4375	0	6
2025.05.05	16:00:00	1.13142	1.13144	1.12989	1.13022	3514	0	6
2025.05.05	17:00:00	1.13022	1.13110	1.12973	1.12997	2255	0	6
2025.05.05	18:00:00	1.12996	1.13150	1.12967	1.13128	1996	0	6
2025.05.05	19:00:00	1.13126	1.13207	1.13105	1.13143	2010	0	6
2025.05.05	20:00:00	1.13146	1.13200	1.13116	1.13139	1029	0	6
2025.05.05	21:00:00	1.13139	1.13167	1.13114	1.13156	404	0	12
2025.05.05	22:00:00	1.13164	1.13198	1.13129	1.13145	644	0	6
2025.05.05	23:00:00	1.13146	1.13161	1.13099	1.13119	870	0	6
2025.05.06	00:00:00	1.13118	1.13121	1.12805	1.12860	3088	0	6
2025.05.06	01:00:00	1.12862	1.12965	1.12795	1.12936	3637	0	6
2025.05.06	02:00:00	1.12936	1.13136	1.12927	1.13067	2953	0	6
2025.05.06	03:00:00	1.13068	1.13172	1.13030	1.13147	2193	0	6
2025.05.06	04:00:00	1.13145	1.13272	1.13142	1.13242	1830	0	6
2025.05.06	05:00:00	1.13241	1.13254	1.13133	1.13179	1914	0	6
2025.05.06	06:00:00	1.13177	1.13352	1.13136	1.13262	3810	0	6
2025.05.06	07:00:00	1.13260	1.13475	1.13218	1.13390	5368	0	6
2025.05.06	08:00:00	1.13388	1.13493	1.13221	1.13273	6047	0	6
2025.05.06	09:00:00	1.13270	1.13299	1.13052	1.13115	4415	0	6
2025.05.06	10:00:00	1.13115	1.13273	1.13093	1.13256	3913	0	6
2025.05.06	11:00:00	1.13254	1.13347	1.13222	1.13268	3951	0	6
2025.05.06	12:00:00	1.13270	1.13436	1.13166	1.13400	4350	0	6
2025.05.06	13:00:00	1.13400	1.13574	1.13261	1.13529	5300	0	6
2025.05.06	14:00:00	1.13532	1.13693	1.13407	1.13411	6959	0	6
2025.05.06	15:00:00	1.13407	1.13496	1.13352	1.13434	4134	0	6
2025.05.06	16:00:00	1.13435	1.13556	1.13306	1.13487	3627	0	6
2025.05.06	17:00:00	1.13489	1.13704	1.13488	1.13640	3083	0	6
2025.05.06	18:00:00	1.13639	1.13721	1.13546	1.13714	2214	0	6
2025.05.06	19:00:00	1.13712	1.13807	1.13664	1.13724	2205	0	6
2025.05.06	20:00:00	1.13722	1.13794	1.13655	1.13686	1590	0	6
2025.05.06	21:00:00	1.13685	1.13717	1.13664	1.13716	574	0	15
2025.05.06	22:00:00	1.13724	1.13744	1.13257	1.13423	4570	0	6
2025.05.06	23:00:00	1.13426	1.13454	1.13331	1.13398	3005	0	6
2025.05.07	00:00:00	1.13397	1.13513	1.13250	1.13408	5439	0	6
2025.05.07	01:00:00	1.13406	1.13514	1.13260	1.13444	4681	0	6
2025.05.07	02:00:00	1.13443	1.13491	1.13355	1.13407	3588	0	6
2025.05.07	03:00:00	1.13407	1.13472	1.13364	1.13454	2309	0	6
2025.05.07	04:00:00	1.13454	1.13513	1.13425	1.13435	1879	0	6
2025.05.07	05:00:00	1.13434	1.13667	1.13428	1.13649	2580	0	6
2025.05.07	06:00:00	1.13651	1.13779	1.13594	1.13732	3861	0	6
2025.05.07	07:00:00	1.13731	1.13731	1.13548	1.13621	4498	0	6
2025.05.07	08:00:00	1.13620	1.13736	1.13537	1.13583	4396	0	6
2025.05.07	09:00:00	1.13582	1.13615	1.13469	1.13565	3441	0	6
2025.05.07	10:00:00	1.13566	1.13667	1.13558	1.13652	2916	0	6
2025.05.07	11:00:00	1.13651	1.13725	1.13559	1.13575	3182	0	6
2025.05.07	12:00:00	1.13575	1.13664	1.13555	1.13590	3969	0	6
2025.05.07	13:00:00	1.13591	1.13681	1.13527	1.13666	3985	0	6
2025.05.07	14:00:00	1.13663	1.13706	1.13541	1.13668	3841	0	6
2025.05.07	15:00:00	1.13666	1.13693	1.13415	1.13469	4293	0	6
2025.05.07	16:00:00	1.13472	1.13539	1.13368	1.13486	3012	0	6
2025.05.07	17:00:00	1.13489	1.13494	1.13347	1.13413	2622	0	6
2025.05.07	18:00:00	1.13411	1.13648	1.13196	1.13337	10832	0	6
2025.05.07	19:00:00	1.13338	1.13344	1.13005	1.13067	7945	0	6
2025.05.07	20:00:00	1.13069	1.13083	1.12915	1.13003	2119	0	6
2025.05.07	21:00:00	1.13002	1.13107	1.12974	1.13107	705	0	15
2025.05.07	22:00:00	1.13125	1.13126	1.12998	1.13012	1470	0	6
2025.05.07	23:00:00	1.13012	1.13099	1.13012	1.13027	1194	0	6
2025.05.08	00:00:00	1.13027	1.13223	1.13018	1.13101	2765	0	6
2025.05.08	01:00:00	1.13100	1.13327	1.13081	1.13314	4201	0	6
2025.05.08	02:00:00	1.13313	1.13351	1.13223	1.13226	3063	0	6
2025.05.08	03:00:00	1.13227	1.13359	1.13224	1.13273	2237	0	6
2025.05.08	04:00:00	1.13273	1.13308	1.13176	1.13180	1727	0	6
2025.05.08	05:00:00	1.13179	1.13181	1.12966	1.13039	3396	0	6
2025.05.08	06:00:00	1.13037	1.13071	1.12762	1.12822	5360	0	6
2025.05.08	07:00:00	1.12821	1.12972	1.12699	1.12968	5070	0	6
2025.05.08	08:00:00	1.12969	1.13029	1.12834	1.12877	4420	0	6
2025.05.08	09:00:00	1.12878	1.12977	1.12827	1.12847	3593	0	6
2025.05.08	10:00:00	1.12844	1.12994	1.12751	1.12874	3413	0	6
2025.05.08	11:00:00	1.12876	1.13047	1.12848	1.12954	4633	0	6
2025.05.08	12:00:00	1.12955	1.13198	1.12927	1.12995	5640	0	6
2025.05.08	13:00:00	1.12996	1.13113	1.12950	1.13057	6144	0	6
2025.05.08	14:00:00	1.13060	1.13160	1.12758	1.12782	6648	0	6
2025.05.08	15:00:00	1.12784	1.12896	1.12341	1.12480	9648	0	6
2025.05.08	16:00:00	1.12477	1.12494	1.12204	1.12258	6774	0	6
2025.05.08	17:00:00	1.12258	1.12296	1.12121	1.12262	3514	0	6
2025.05.08	18:00:00	1.12262	1.12304	1.12195	1.12244	2516	0	6
2025.05.08	19:00:00	1.12243	1.12280	1.12118	1.12256	3009	0	6
2025.05.08	20:00:00	1.12259	1.12297	1.12195	1.12280	1488	0	6
2025.05.08	21:00:00	1.12278	1.12278	1.12222	1.12268	649	0	7
2025.05.08	22:00:00	1.12274	1.12328	1.12261	1.12318	846	0	6
2025.05.08	23:00:00	1.12318	1.12323	1.12218	1.12266	1261	0	6
2025.05.09	00:00:00	1.12269	1.12330	1.12130	1.12267	3024	0	6
2025.05.09	01:00:00	1.12264	1.12288	1.12104	1.12120	3088	0	6
2025.05.09	02:00:00	1.12120	1.12189	1.11963	1.12181	2972	0	6
2025.05.09	03:00:00	1.12181	1.12274	1.12179	1.12223	2829	0	6
2025.05.09	04:00:00	1.12223	1.12295	1.12223	1.12275	1980	0	6
2025.05.09	05:00:00	1.12278	1.12365	1.12180	1.12356	2318	0	6
2025.05.09	06:00:00	1.12356	1.12471	1.12319	1.12402	3391	0	6
2025.05.09	07:00:00	1.12401	1.12580	1.12367	1.12512	4098	0	6
2025.05.09	08:00:00	1.12515	1.12591	1.12422	1.12561	3140	0	6
2025.05.09	09:00:00	1.12560	1.12595	1.12448	1.12461	2710	0	6
2025.05.09	10:00:00	1.12460	1.12509	1.12420	1.12457	2736	0	6
2025.05.09	11:00:00	1.12455	1.12605	1.12435	1.12540	4113	0	6
2025.05.09	12:00:00	1.12541	1.12565	1.12470	1.12538	3204	0	6
2025.05.09	13:00:00	1.12535	1.12680	1.12528	1.12580	3700	0	6
2025.05.09	14:00:00	1.12582	1.12927	1.12554	1.12674	5034	0	6
2025.05.09	15:00:00	1.12672	1.12726	1.12599	1.12696	3896	0	6
2025.05.09	16:00:00	1.12696	1.12749	1.12572	1.12585	2657	0	6
2025.05.09	17:00:00	1.12583	1.12652	1.12526	1.12617	1875	0	6
2025.05.09	18:00:00	1.12617	1.12660	1.12544	1.12589	1532	0	6
2025.05.09	19:00:00	1.12589	1.12600	1.12482	1.12569	1520	0	6
2025.05.09	20:00:00	1.12567	1.12578	1.12471	1.12484	1127	0	6
2025.05.11	21:00:00	1.11967	1.12184	1.11891	1.12111	781	0	39
2025.05.11	22:00:00	1.12129	1.12305	1.12097	1.12249	2075	0	6
2025.05.11	23:00:00	1.12249	1.12361	1.12230	1.12275	2171	0	6
2025.05.12	00:00:00	1.12278	1.12388	1.12248	1.12383	3394	0	6
2025.05.12	01:00:00	1.12383	1.12425	1.12222	1.12259	3868	0	6
2025.05.12	02:00:00	1.12259	1.12378	1.12249	1.12283	2367	0	6
2025.05.12	03:00:00	1.12283	1.12339	1.12248	1.12328	2025	0	6
2025.05.12	04:00:00	1.12326	1.12343	1.12261	1.12273	1470	0	6
2025.05.12	05:00:00	1.12275	1.12297	1.12136	1.12218	2450	0	6
2025.05.12	06:00:00	1.12220	1.12355	1.12158	1.12178	3895	0	6
2025.05.12	07:00:00	1.12176	1.12189	1.10967	1.11048	20745	0	6
2025.05.12	08:00:00	1.11047	1.11450	1.10817	1.11375	10632	0	6
2025.05.12	09:00:00	1.11375	1.11415	1.11145	1.11186	5699	0	6
2025.05.12	10:00:00	1.11184	1.11184	1.10715	1.10795	7433	0	6
2025.05.12	11:00:00	1.10794	1.11173	1.10769	1.11113	7146	0	6
2025.05.12	12:00:00	1.11112	1.11263	1.11004	1.11134	5392	0	6
2025.05.12	13:00:00	1.11135	1.11341	1.11099	1.11185	6401	0	6
2025.05.12	14:00:00	1.11182	1.11342	1.11069	1.11113	7586	0	6
2025.05.12	15:00:00	1.11112	1.11236	1.11001	1.11050	4683	0	6
2025.05.12	16:00:00	1.11052	1.11108	1.10835	1.10845	3655	0	6
2025.05.12	17:00:00	1.10847	1.10885	1.10721	1.10790	2942	0	6
2025.05.12	18:00:00	1.10790	1.10910	1.10649	1.10892	3110	0	6
2025.05.12	19:00:00	1.10891	1.10965	1.10822	1.10919	2334	0	6
2025.05.12	20:00:00	1.10917	1.10945	1.10862	1.10862	1279	0	6
2025.05.12	21:00:00	1.10858	1.10897	1.10839	1.10897	642	0	16
2025.05.12	22:00:00	1.10902	1.10943	1.10885	1.10931	1147	0	6
2025.05.12	23:00:00	1.10933	1.10997	1.10893	1.10953	1538	0	6
2025.05.13	00:00:00	1.10954	1.11062	1.10947	1.11041	2988	0	6
2025.05.13	01:00:00	1.11041	1.11089	1.10993	1.11062	3238	0	6
2025.05.13	02:00:00	1.11063	1.11111	1.10993	1.11025	2178	0	6
2025.05.13	03:00:00	1.11026	1.11165	1.10989	1.11162	2001	0	6
2025.05.13	04:00:00	1.11162	1.11170	1.11085	1.11165	1639	0	6
2025.05.13	05:00:00	1.11166	1.11195	1.11084	1.11102	2194	0	6
2025.05.13	06:00:00	1.11103	1.11182	1.11013	1.11114	3838	0	6
2025.05.13	07:00:00	1.11113	1.11244	1.11027	1.11158	4961	0	6
2025.05.13	08:00:00	1.11160	1.11177	1.11027	1.11113	3899	0	6
2025.05.13	09:00:00	1.11118	1.11149	1.11023	1.11070	3254	0	6
2025.05.13	10:00:00	1.11069	1.11094	1.10969	1.11046	3012	0	6
2025.05.13	11:00:00	1.11043	1.11118	1.11028	1.11066	2517	0	6
2025.05.13	12:00:00	1.11067	1.11310	1.11062	1.11305	5333	0	6
2025.05.13	13:00:00	1.11302	1.11483	1.11270	1.11352	6579	0	6
2025.05.13	14:00:00	1.11350	1.11642	1.11298	1.11610	6762	0	6
2025.05.13	15:00:00	1.11610	1.11777	1.11566	1.11748	4946	0	6
2025.05.13	16:00:00	1.11751	1.11827	1.11644	1.11757	2991	0	6
2025.05.13	17:00:00	1.11756	1.11797	1.11675	1.11770	2227	0	6
2025.05.13	18:00:00	1.11769	1.11856	1.11748	1.11846	2101	0	6
2025.05.13	19:00:00	1.11846	1.11917	1.11825	1.11894	1713	0	6
2025.05.13	20:00:00	1.11897	1.11945	1.11837	1.11843	1159	0	6
2025.05.13	21:00:00	1.11842	1.11863	1.11823	1.11863	557	0	9
2025.05.13	22:00:00	1.11863	1.11970	1.11861	1.11969	1009	0	6
2025.05.13	23:00:00	1.11969	1.11969	1.11846	1.11857	1465	0	6
2025.05.14	00:00:00	1.11857	1.11964	1.11821	1.11919	2875	0	6
2025.05.14	01:00:00	1.11919	1.11976	1.11834	1.11880	3652	0	6
2025.05.14	02:00:00	1.11882	1.11923	1.11826	1.11884	2557	0	6
2025.05.14	03:00:00	1.11886	1.11958	1.11843	1.11949	1915	0	6
2025.05.14	04:00:00	1.11951	1.12005	1.11878	1.11888	2070	0	6
2025.05.14	05:00:00	1.11888	1.11924	1.11846	1.11864	2151	0	6
2025.05.14	06:00:00	1.11864	1.11981	1.11800	1.11880	3660	0	6
2025.05.14	07:00:00	1.11881	1.12165	1.11812	1.12147	5068	0	6
2025.05.14	08:00:00	1.12147	1.12520	1.12121	1.12383	9833	0	6
2025.05.14	09:00:00	1.12386	1.12658	1.12310	1.12521	6716	0	6
2025.05.14	10:00:00	1.12518	1.12529	1.12271	1.12308	3842	0	6
2025.05.14	11:00:00	1.12306	1.12347	1.12133	1.12172	3990	0	6
2025.05.14	12:00:00	1.12173	1.12352	1.12091	1.12251	5338	0	6
2025.05.14	13:00:00	1.12252	1.12346	1.12099	1.12199	5976	0	6
2025.05.14	14:00:00	1.12196	1.12234	1.12025	1.12117	6084	0	6
2025.05.14	15:00:00	1.12116	1.12147	1.11973	1.12050	4997	0	6
2025.05.14	16:00:00	1.12053	1.12129	1.11753	1.11887	6065	0	6
2025.05.14	17:00:00	1.11886	1.11968	1.11811	1.11892	3285	0	6
2025.05.14	18:00:00	1.11892	1.11899	1.11711	1.11781	2873	0	6
2025.05.14	19:00:00	1.11779	1.11779	1.11652	1.11670	2328	0	6
2025.05.14	20:00:00	1.11674	1.11749	1.11642	1.11721	1232	0	6
2025.05.14	21:00:00	1.11723	1.11767	1.11706	1.11765	645	0	10
2025.05.14	22:00:00	1.11768	1.11842	1.11768	1.11825	901	0	6
2025.05.14	23:00:00	1.11825	1.11879	1.11800	1.11812	1424	0	6
